Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Bulgaria,BGR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.3481611858194,13.8490305526592,12.143161762968,18.3452620819835,19.6065087149202,19.7851116392357,19.3684612889497,19.1781539916002,20.1105865016757,19.3619048654348,18.1535654751334,18.1469428238521,16.6883279559759,17.149829991601,16.7393593873644,16.5024398513396,15.8499839968092,15.7909652687559,17.0826046634035,16.8330763800351,16.0891423720718,15.5888635959359,15.5845799103963,16.4797936217294,16.8038894133194,19.325113473238,18.8940300089666,18.2795516295074,18.4562141617699,19.7573359347068,20.8235359898362
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.95010395010406,4.29999999999993,4.17066155321186,6.39668660837555,4.01913875598084,4.61131554737801,3.77670246665889,1.67178437393384,1.76733780760629,2.05539679050328,3.31717824448043,3.18982591472949,2.89928275583389,6.07696838798352,2.37852845904671,1.03055505333576,2.27272727272722,3.41207349081368,2.21658206429779,-0.215196159576176,-0.464499004645003,-1.12500000000002,1.12937210282347,1.50012501041747,0.771820346498112,0.154811374562106,2.55450699642041,10.7805806758686,7.94128177586822,2.97200477643626,3.69153459605729
Croatia,HRV,Population growth (annual %),SP.POP.GROW,-0.690119513541903,-1.37154005901268,-0.487835515074698,-0.061431194309139,-0.432031162225091,-0.986434858645568,-3.8476707266781,0.0588712912047699,0.0284699231131846,0.0279042785156658,0.128732789322745,0.0235231237565747,-0.0218526602655707,-0.0118794578559279,-0.10502751669287,-0.226821270818422,-0.345264228485821,-0.474278461071106,-0.622679127955842,-0.766382113019195,-1.19410185876662,-1.08634598144505,-1.60675520461679,-1.31087324504252,-0.992302961069294,-0.894863743984583,-0.904000889163613,-0.603521952188318,0.104856226330186,0.168627948783285,0.258317977905583
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.74972166914642,6.11143125777198,6.16532327216601,2.25345287133511,-0.850447604002099,2.94765913375998,3.11089328552634,5.80141595577015,5.56842901730823,4.17049297825163,4.32819454299167,5.06986521577841,5.04884076732965,1.97176786914632,-6.81168973851901,-1.33616285467264,-0.111527124990047,-2.23702049605232,-0.132561080066893,-0.559537666687092,2.32056679330526,3.46613146011039,3.2840626939789,2.91107146210912,3.10247285336254,-8.31046995309319,12.6312741312741,7.29479114889533,3.76204092717136,3.82578440126859,3.40307537181749
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7304.72692228877,7858.19280544609,8383.47376326709,8577.65913376916,8541.53312242717,8880.47789126428,9515.92714476421,10062.0602516769,10619.3351874985,11059.1274155158,11522.944604729,12104.2947219361,12718.2002498979,12970.5143712302,12099.7045228367,11965.1414956676,11993.1337166457,11780.5853491253,11838.4554388595,11862.7815706266,12283.8750299177,12848.473748279,13485.3711360576,14061.0597402919,14641.8735578488,13545.7402289427,15395.2861605128,16618.3333786183,17225.4504515697,17854.3262648378,18414.2935235367
Croatia,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.272079409519,18.1797181797182,21.4758269720102,20.7673905042326,21.0004930745439,19.9123722094721,20.4107780711291,22.1260204261936,25.5640786982059,25.4333541462254,25.1844890964871,26.3003291972651,26.4990060561232,27.855225002685,24.7845647648678,20.8200332688936,19.821155846743,19.2069835458016,19.2201855221695,18.7929036284211,19.0880215811687,19.5580877097086,19.4723719134561,19.9762529444434,21.9101737515026,22.3533816805928,20.948528529558,21.6629938029669,24.7467986765337,25.1906175426343,25.7348749663888
Croatia,HRV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.007,9.68,9.71,11.392,13.559,16.064,15.822,15.053,13.924,13.664,12.598,11.13,9.909,8.53,9.202,11.62,13.678,16.046,17.231,17.209,16.15,13.015,11.078,8.322,6.551,7.389,7.483,6.811,6.121,5,5.002
Croatia,HRV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.474495328041973,2.0393300632941,2.46745844738732,3.87827135851735,6.11828850381507,4.58600703994628,4.49453736192097,3.66543741693173,5.23888389777053,3.14125847138829,4.03158584721724,6.74942720543925,7.83566324230563,7.66668932687836,4.925903970572,2.61983395656206,1.98600142929806,2.5458971283455,1.59392354890083,5.34791756323206,0.958162552964542,2.99037238331044,3.24022473811694,2.6691078382689,6.47280555618669,2.53925977136019,7.42755621800021,5.51627272111755,3.90313322235581,4.87790164584768,..
Croatia,HRV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.3097480274879,30.3072303072303,31.0432569974555,29.135995583364,30.1358196243668,35.0886709785103,37.1330952011182,35.8907304661272,35.5457842539397,36.5623048791366,36.4030844918604,37.546214231451,37.4647496648329,35.9746536354849,32.1015287508114,35.5033044103763,38.0508643396268,38.7042039695475,39.4700634681106,42.4177587590265,45.4314058216943,46.6194340495312,48.9161907825947,49.1104429591895,50.4917495355699,41.2797572126754,49.7866067908747,59.5122239805954,52.5673730204834,50.1414353064432,47.9720354934122
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.4988546703996,36.7463617463617,43.8422391857506,35.8483621641516,36.1289165807522,39.511788024202,42.3047056996428,45.2698165883309,45.8965882466219,45.0836975589451,45.0899643459274,45.9711319321347,45.7953862512135,46.1046074535496,37.6010027530944,37.1442701074495,39.7330618207574,40.3049719809783,41.4495583862234,42.7988767050013,45.2203802810773,45.5199091788252,48.3290436740931,49.9741463508053,50.9033621097876,48.2677755005518,52.5410074901873,65.8985698016654,54.7104286111181,54.7709679296898,53.0142511427803
Croatia,HRV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,26.2089590226521,23.8738738738739,23.0636132315522,24.0062569009937,24.9226769465238,22.8875443354893,20.8611585649946,20.5675513305297,19.9505729049652,20.00118930812,19.9137668942262,20.032919726513,20.7017706069992,20.5412952421867,22.3269243682432,22.2924065998292,22.7561477677682,22.7099194034516,22.5755625582531,23.0877239903718,22.4557281468912,21.9610646259934,21.7968310142363,21.6730183656664,21.6952609915128,24.8876714488412,23.0738906124128,21.1630899383255,21.0087641754856,23.1290378906932,24.2785695079322
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.61581787956336,2.97892486481266,3.6053444436463,2.22770732654316,1.62999999999997,4.14165764702055,1.97304191729917,2.80115505180745,4.13906538686852,2.28621706801678,2.56016132330235,2.30468732978553,2.37265183669718,4.66900841902491,0.326276652249793,2.43004084102251,3.2894493956421,2.38905410042326,-0.399357676464425,-1.35498885446315,-2.0969976905312,-1.42916666666665,0.531766496174467,1.43549119531759,0.250370996758493,-0.638422797978861,2.44608867175474,8.39548297993334,3.54134188751646,1.80023018624824,0.126528851920189
Cyprus,CYP,Population growth (annual %),SP.POP.GROW,2.11187434623439,2.01901883303889,1.94374848704265,1.87410706426377,1.80806341864318,1.74925863858297,1.72198539478757,1.77978522540643,1.83243139832695,1.8127204878139,1.77957653069647,1.74760698284514,1.72029297747734,1.69266521990115,1.66746501269811,1.64898311615441,1.6424698555703,1.63540837414934,1.57480485967812,1.50114149056878,1.46213136863434,1.43370522557944,1.377808546931,1.30393306995205,1.24612155650882,1.20329712567783,1.1499785451605,1.06174678712373,1.0167681770201,0.984449687113221,0.914028750872649
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.36246885710111,1.24854147527125,2.64093066351474,6.11088294947106,4.99795469482918,5.96530445494226,3.95256258200938,3.72297491128981,2.62329962315329,5.02627226665527,4.85298762175586,4.71378358593959,5.09822614854798,3.64698922103939,-2.01508203683694,2.28267100119788,0.416711868408683,-3.44738151374587,-6.58747751118347,-1.77605867728616,3.41892038889013,6.57359080924678,5.75083236554525,6.27166360056404,5.87559583386607,-3.22063018637567,11.3975590801512,8.73854684881674,3.62045368236082,3.94076934447787,3.77325347982725
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19453.837890625,19385.27734375,19617.17578125,20562.287109375,21349.740234375,22383.955078125,23019.240234375,23604.177734375,23930.7734375,24799.63671875,25631.35546875,26395.490234375,27156.806640625,27449.212890625,26183.673828125,26090.037109375,25538.76953125,24285.484375,22711.708984375,22373.56640625,23088.4296875,24477.974609375,25665.990234375,26962.392578125,28167.146484375,26895.671875,29517.05859375,31505.2109375,32022.01953125,32757.541015625,33526.828125
Cyprus,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.2015448701961,24.0682870196313,24.5542958176662,19.6816390333583,21.337606714648,20.0836358035085,19.0227236079028,20.947638628419,20.2861873439701,20.6457343555968,21.5266894687851,25.0775609714329,25.5483408894883,27.1833090122118,23.4393429106478,22.3931532844937,18.9835410036702,15.4617926757181,14.0795248605542,13.3043398828757,12.833004711897,18.0346280830739,20.7947375308198,18.5806193226431,18.6839198824146,20.8183845649063,19.2171328479755,20.365352478474,21.9867256098379,20.5485340033866,20.0344829457622
Cyprus,CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.6,3.1,3.4,3.3,5.532,4.766,4.043,3.336,4.153,4.77,5.481,4.593,3.946,3.756,5.594,6.359,7.942,12.097,16.131,16.277,15.026,13.006,11.155,8.504,7.155,7.755,7.513,6.806,5.835,4.9,4.924
Cyprus,CYP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.44773444158473,2.33471280264574,5.72402307066318,3.37019212736607,7.74491774842636,8.56085877135346,9.08590170377257,9.66223830535239,6.24270945639917,6.459620091748,6.30362669067508,9.32556556614527,9.57345612845137,44.3647557897632,252.66766836908,125.272736246416,151.736913469908,289.858155745793,108.090333712845,233.165814267121,137.220747221649,15.8272346194166,184.054180339924,307.086610313426,431.788575910459,-296.013333456363,21.8171208826836,0.172623567791445,-63.1546391215421,-133.824213233455,27.0778550174763
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,66.7632937695315,70.2076672511647,69.185609012311,68.6974814727821,66.9264639996054,69.9628239174311,68.2088550711651,62.4053067776663,57.7621279453982,56.8898030886863,55.6921064986712,53.4358108781673,53.2589801292313,50.081695822203,48.7222504024133,50.3345258473469,53.4540858842518,55.2783809408715,61.2965904312478,65.9517048728868,70.0173031293258,70.4840522281272,73.8364791392389,74.511134620546,75.7588643662806,79.647252717685,90.7578331633624,104.666076513256,96.3899707005315,97.0202359384563,97.5738320583018
